module,column,year,code,resolved,dta
11,p605n,2019,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camión, etc"
11,p605n,2021,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camión, etc)"
11,p605n,2022,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camion, etc)"
11,p605n,2023,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camion, etc)"
11,p605n,2024,7,"Recojo privado de basura ( triciclo, carretilla, camión, etc. )","recojo privado de basura (triciclo, carretilla, camion, etc)"
11,ticuest01,2016,2,Cuestionario en tablet,cuestionario en pda
12,estrato,2016,1,De 500 000 a más habitantes., de 500 000 a más habitantes
12,estrato,2016,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
12,estrato,2016,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
12,estrato,2016,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
12,estrato,2016,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
12,estrato,2016,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
12,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
12,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
12,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
12,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
12,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
12,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
12,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
12,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
12,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
12,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
12,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
12,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
12,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
12,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
12,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
12,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
12,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
12,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
12,estrato,2022,7,Área de empadronamiento rural (aer) compuesto,aarea de empadronamiento rural (aer) compuesto
12,estrato,2022,8,Área de empadronamiento rural (aer) simple,aarea de empadronamiento rural (aer) simple
12,p606a1,2016,0,No marcado,pase
12,p606a1,2017,0,No marcado,pase
12,p606a1,2018,0,No marcado,pase
12,p606a1,2019,0,No marcado,pase
12,p606a1,2021,0,No marcado,pase
12,p606a1,2022,0,No marcado,pase
12,p606a1,2023,0,No marcado,pase
12,p606a1,2024,0,No marcado,pase
12,p606a2,2016,0,No marcado,pase
12,p606a2,2017,0,No marcado,pase
12,p606a2,2018,0,No marcado,pase
12,p606a2,2019,0,No marcado,pase
12,p606a2,2021,0,No marcado,pase
12,p606a2,2022,0,No marcado,pase
12,p606a2,2023,0,No marcado,pase
12,p606a2,2024,0,No marcado,pase
12,p606a3,2016,0,No marcado,pase
12,p606a3,2017,0,No marcado,pase
12,p606a3,2018,0,No marcado,pase
12,p606a3,2019,0,No marcado,pase
12,p606a3,2021,0,No marcado,pase
12,p606a3,2022,0,No marcado,pase
12,p606a3,2023,0,No marcado,pase
12,p606a3,2024,0,No marcado,pase
12,p606a4,2016,0,No marcado,pase
12,p606a4,2016,1,Parte de pago,como parte de pago a un miembro del hogar
12,p606a4,2017,0,No marcado,pase
12,p606a4,2017,1,Parte de pago,como parte de pago a un miembro del hogar
12,p606a4,2018,0,No marcado,pase
12,p606a4,2018,1,Parte de pago,como parte de pago a un miembro del hogar
12,p606a4,2019,0,No marcado,pase
12,p606a4,2019,1,Parte de pago,como parte de pago a un miembro del hogar
12,p606a4,2021,0,No marcado,pase
12,p606a4,2022,0,No marcado,pase
12,p606a4,2023,0,No marcado,pase
12,p606a4,2024,0,No marcado,pase
12,p606a5,2016,0,No marcado,pase
12,p606a5,2016,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
12,p606a5,2017,0,No marcado,pase
12,p606a5,2017,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
12,p606a5,2018,0,No marcado,pase
12,p606a5,2018,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
12,p606a5,2019,0,No marcado,pase
12,p606a5,2019,1,Regalado o pagado,regalado o pagado por algún miembro de otro hogar
12,p606a5,2021,0,No marcado,pase
12,p606a5,2022,0,No marcado,pase
12,p606a5,2023,0,No marcado,pase
12,p606a5,2024,0,No marcado,pase
12,p606a6,2016,0,No marcado, pase
12,p606a6,2016,1,Donado por alguna institución.,donado por alguna institución o programa social
12,p606a6,2017,0,No marcado, pase
12,p606a6,2017,1,Donado por alguna institución.,donado por alguna institución o programa social
12,p606a6,2018,0,No marcado, pase
12,p606a6,2018,1,Donado por alguna institución.,donado por alguna institución o programa social
12,p606a6,2019,0,No marcado, pase
12,p606a6,2019,1,Donado por alguna institución.,donado por alguna institución o programa social
12,p606a6,2021,0,No marcado, pase
12,p606a6,2022,0,No marcado, pase
12,p606a6,2023,0,No marcado, pase
12,p606a6,2024,0,No marcado, pase
12,p606a6,2024,1,Donado por alguna institucion o prog.social,donado por alguna institucion o programa social
12,p606a7,2016,0,No marcado,pase
12,p606a7,2017,0,No marcado,pase
12,p606a7,2018,0,No marcado,pase
12,p606a7,2019,0,No marcado,pase
12,p606a7,2021,0,No marcado,pase
12,p606a7,2022,0,No marcado,pase
12,p606a7,2023,0,No marcado,pase
12,p606a7,2024,0,No marcado,pase
12,p606a8,2016,0,No marcado,pase
12,p606a8,2017,0,No marcado,pase
12,p606a8,2018,0,No marcado,pase
12,p606a8,2019,0,No marcado,pase
12,p606a8,2021,0,No marcado,pase
12,p606a8,2022,0,No marcado,pase
12,p606a8,2023,0,No marcado,pase
12,p606a8,2024,0,No marcado,pase
12,p606aa,2016,2,Bodega (x menor),bodega ( x menor )
12,p606aa,2016,3,Bodega (x mayor),bodega ( x mayor )
12,p606aa,2016,4,Mercado (x menor),mercado ( x menor )
12,p606aa,2016,5,Mercado (x mayor),mercado ( x mayor )
12,p606aa,2017,2,Bodega (x menor),bodega (por menor)
12,p606aa,2017,3,Bodega (x mayor),bodega (por mayor)
12,p606aa,2017,4,Mercado (x menor),mercado (por menor)
12,p606aa,2017,5,Mercado (x mayor),mercado (por mayor)
12,p606aa,2018,2,Bodega (x menor),bodega (por menor)
12,p606aa,2018,3,Bodega (x mayor),bodega (por mayor)
12,p606aa,2018,4,Mercado (x menor),mercado (por menor)
12,p606aa,2018,5,Mercado (x mayor),mercado (por mayor)
12,p606aa,2019,2,Bodega (x menor),bodega (por menor)
12,p606aa,2019,3,Bodega (x mayor),bodega (por mayor)
12,p606aa,2019,4,Mercado (x menor),mercado (por menor)
12,p606aa,2019,5,Mercado (x mayor),mercado (por mayor)
12,p606n,2016,2,"Esparcimiento y diversión (cine, cd, juguetes, espectáculos","esparcimiento y diversión (ir al cine, comprar cd´s, juguetes, espectáculos deportivos,etc)"
12,p606n,2016,4,"Gastos en gimnasio ( aeróbicos, artes marciales, pesas )","gastos en gimnasios(aeróbicos, artes marciales, pesas)"
12,p606n,2016,5,Diskette,"disquetes, usb"
12,p606n,2016,7,"Útiles de escritorio ( cuadernos, papeles, etc. )","Útiles de escritorio(cuadernos, papeles, etc.)"
12,p606n,2017,2,"Esparcimiento y diversión (cine, cd, juguetes, espectáculos","esparcimiento y diversión (ir al cine, comprar cd´s, juguetes, espectáculos deportivos,etc)"
12,p606n,2017,4,"Gastos en gimnasio ( aeróbicos, artes marciales, pesas )","gastos en gimnasios(aeróbicos, artes marciales, pesas)"
12,p606n,2017,5,"Diskette, usb","disquetes, usb"
12,p606n,2017,7,"Útiles de escritorio ( cuadernos, papeles, etc. )","Útiles de escritorio(cuadernos, papeles, etc.)"
12,p606n,2018,2,"Esparcimiento y diversión (cine, cd, juguetes, espectáculos","esparcimiento y diversión (ir al cine, comprar cd´s, juguetes, espectáculos deportivos,etc)"
12,p606n,2018,4,"Gastos en gimnasio ( aeróbicos, artes marciales, pesas )","gastos en gimnasios(aeróbicos, artes marciales, pesas)"
12,p606n,2018,5,"Diskette, usb","disquetes, usb"
12,p606n,2018,7,"Útiles de escritorio ( cuadernos, papeles, etc. )","Útiles de escritorio(cuadernos, papeles, etc.)"
12,p606n,2019,2,"Esparcimiento y diversión (cine, cd, juguetes, espectáculos","esparcimiento y diversión (ir al cine, comprar cd´s, juguetes, espectáculos deportivos,etc)"
12,p606n,2019,4,"Gastos en gimnasio ( aeróbicos, artes marciales, pesas )","gastos en gimnasios(aeróbicos, artes marciales, pesas)"
12,p606n,2019,7,"Útiles de escritorio ( cuadernos, papeles, etc. )","Útiles de escritorio(cuadernos, papeles, etc.)"
12,p606n,2021,2,"Esparcimiento y diversión (ir al cine, comprar cd, juguete, espectáculo deportivo,etc)","esparcimiento y diversión (ir al cine, comprar cd´s, juguetes, espectáculos deportivos,etc)"
12,p606n,2022,2,"Esparcimiento y diversión (ir al cine, comprar cd, juguete, espectáculo deportivo,etc)","esparcimiento y diversion (ir al cine, comprar cd´s, juguetes, espectaculos deportivos,etc)"
12,p606n,2023,2,"Esparcimiento y diversión (ir al cine, comprar cd, juguete, espectáculo deportivo,etc)","esparcimiento y diversion (ir al cine, comprar cd´s, juguetes, espectaculos deportivos,etc)"
12,p606n,2024,2,"Esparcimiento y diversion (ir al cine, comprar cd, juguete, espectaculo...)","esparcimiento y diversion (ir al cine, comprar cd´s, juguetes, espectaculos deportivos,etc)"
12,p606n,2024,3,"Aportaciones o cuotas a club, asociacion...","aportaciones o cuotas a clubes, asociaciones, etc."
12,p606n,2024,4,Gasto en gimnasio,"gastos en gimnasios(aerobicos, artes marciales, pesas)"
12,p606n,2024,6,Articulo deportivo,articulos deportivos
12,p606n,2024,7,Utiles de escritorio,"utiles de escritorio(cuadernos, papeles, etc.)"
12,p606n,2024,8,Otro gasto,otros gastos
12,ticuest01,2016,2,Cuestionario en tablet,cuestionario en pda
13,estrato,2016,1,De 500 000 a más habitantes., de 500 000 a más habitantes
13,estrato,2016,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
13,estrato,2016,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
13,estrato,2016,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
13,estrato,2016,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
13,estrato,2016,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
13,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
13,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
13,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
13,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
13,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
13,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
13,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
13,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
13,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
13,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
13,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
13,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
13,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
13,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
13,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
13,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
13,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
13,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
13,p607a1,2016,0,No marcado,pase
13,p607a1,2016,1,Comprado.,comprado
13,p607a1,2017,0,No marcado,pase
13,p607a1,2017,1,Comprado.,comprado
13,p607a1,2018,0,No marcado,pase
13,p607a1,2018,1,Comprado.,comprado
13,p607a1,2019,0,No marcado,pase
13,p607a1,2019,1,Comprado.,comprado
13,p607a1,2021,0,No marcado,pase
13,p607a1,2021,1,Comprado.,comprado
13,p607a1,2022,0,No marcado,pase
13,p607a1,2022,1,Comprado.,comprado
13,p607a1,2023,0,No marcado,pase
13,p607a1,2023,1,Comprado.,comprado
13,p607a1,2024,0,No marcado,pase
13,p607a1,2024,1,Comprado.,comprado
13,p607a2,2016,0,No marcado,pase
13,p607a2,2016,1,Autoconsumo.,autoconsumo
13,p607a2,2017,0,No marcado,pase
13,p607a2,2017,1,Autoconsumo.,autoconsumo
13,p607a2,2018,0,No marcado,pase
13,p607a2,2018,1,Autoconsumo.,autoconsumo
13,p607a2,2019,0,No marcado,pase
13,p607a2,2019,1,Autoconsumo.,autoconsumo
13,p607a2,2021,0,No marcado,pase
13,p607a2,2021,1,Autoconsumo.,autoconsumo
13,p607a2,2022,0,No marcado,pase
13,p607a2,2022,1,Autoconsumo.,autoconsumo
13,p607a2,2023,0,No marcado,pase
13,p607a2,2023,1,Autoconsumo.,autoconsumo
13,p607a2,2024,0,No marcado,pase
13,p607a2,2024,1,Autoconsumo.,autoconsumo
13,p607a3,2016,0,No marcado,pase
13,p607a3,2017,0,No marcado,pase
13,p607a3,2018,0,No marcado,pase
13,p607a3,2019,0,No marcado,pase
13,p607a3,2021,0,No marcado,pase
13,p607a3,2022,0,No marcado,pase
13,p607a3,2023,0,No marcado,pase
13,p607a3,2024,0,No marcado,pase
13,p607a4,2016,0,No marcado,pase
13,p607a4,2017,0,No marcado,pase
13,p607a4,2018,0,No marcado,pase
13,p607a4,2019,0,No marcado,pase
13,p607a4,2021,0,No marcado,pase
13,p607a4,2022,0,No marcado,pase
13,p607a4,2023,0,No marcado,pase
13,p607a4,2024,0,No marcado,pase
13,p607a5,2016,0,No marcado,pase
13,p607a5,2017,0,No marcado,pase
13,p607a5,2018,0,No marcado,pase
13,p607a5,2019,0,No marcado,pase
13,p607a5,2021,0,No marcado,pase
13,p607a5,2022,0,No marcado,pase
13,p607a5,2023,0,No marcado,pase
13,p607a5,2024,0,No marcado,pase
13,p607a6,2016,0,No marcado,pase
13,p607a6,2017,0,No marcado,pase
13,p607a6,2018,0,No marcado,pase
13,p607a6,2019,0,No marcado,pase
13,p607a6,2021,0,No marcado,pase
13,p607a6,2021,1,Donado por alguna institucion o prog.social,donado por alguna institución o programa social
13,p607a6,2022,0,No marcado,pase
13,p607a6,2022,1,Donado por alguna institucion o prog.social,donado por alguna institucion o programa social
13,p607a6,2023,0,No marcado,pase
13,p607a6,2023,1,Donado por alguna institucion o prog.social,donado por alguna institucion o programa social
13,p607a6,2024,0,No marcado,pase
13,p607a6,2024,1,Donado por alguna institucion o prog.social,donado por alguna institucion o programa social
13,p607a7,2016,0,No marcado,pase
13,p607a7,2017,0,No marcado,pase
13,p607a7,2018,0,No marcado,pase
13,p607a7,2019,0,No marcado,pase
13,p607a7,2021,0,No marcado,pase
13,p607a7,2022,0,No marcado,pase
13,p607a7,2023,0,No marcado,pase
13,p607a7,2024,0,No marcado,pase
13,p607a8,2016,0,No marcado,pase
13,p607a8,2016,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2017,0,No marcado,pase
13,p607a8,2017,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2018,0,No marcado,pase
13,p607a8,2018,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2019,0,No marcado,pase
13,p607a8,2019,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2021,0,No marcado,pase
13,p607a8,2021,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2022,0,No marcado,pase
13,p607a8,2023,0,No marcado,pase
13,p607a8,2023,1,No sabe / no responde,no sabe/ no responde
13,p607a8,2024,0,No marcado,pase
13,p607a8,2024,1,No sabe / no responde,no sabe/ no responde
13,p607aa,2016,2,Bodega (por menor),bodega ( x menor )
13,p607aa,2016,3,Bodega (por  mayor),bodega ( x mayor )
13,p607aa,2016,7,Mercado (por menor),mercado ( x menor )
13,p607aa,2016,8,Mercado (por mayor),mercado ( x mayor )
13,p607aa,2017,2,Bodega (x menor),bodega (por menor )
13,p607aa,2017,3,Bodega (x mayor),bodega (por  mayor )
13,p607aa,2017,7,Mercado (x menor),mercado (por menor )
13,p607aa,2017,8,Mercado (x mayor),mercado (por mayor )
13,p607aa,2018,2,Bodega (x menor),bodega (por menor )
13,p607aa,2018,3,Bodega (x mayor),bodega (por  mayor )
13,p607aa,2018,7,Mercado (x menor),mercado (por menor )
13,p607aa,2018,8,Mercado (x mayor),mercado (por mayor )
13,p607aa,2019,2,Bodega (x menor),bodega (por menor)
13,p607aa,2019,3,Bodega (x mayor),bodega (por  mayor)
13,p607aa,2019,7,Mercado (x menor),mercado (por menor)
13,p607aa,2019,8,Mercado (x mayor),mercado (por mayor)
13,p607n,2016,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos(incluye zapatillas)
13,p607n,2016,5,Calzado para niños ( incluye zapatillas ),calzado para niños(incluye zapatillas)
13,p607n,2016,7,"Otros gastos ( confección, etc. )","otros gastos(confección, etc.)"
13,p607n,2017,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2017,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2017,7,"Otros gastos ( confección, etc. )","otros gastos (confección, etc.)"
13,p607n,2018,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2018,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2018,7,"Otros gastos ( confección, etc. )","otros gastos (confección, etc.)"
13,p607n,2019,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2019,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2019,7,"Otros gastos ( confección, etc. )","otros gastos (confección, etc.)"
13,p607n,2021,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2021,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2021,7,"Otros gastos ( confección, etc. )","otros gastos (confección, etc.)"
13,p607n,2022,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2022,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2022,7,"Otros gastos ( confección, etc. )","otros gastos (confeccion, etc.)"
13,p607n,2023,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2023,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2023,7,"Otros gastos ( confección, etc. )","otros gastos (confeccion, etc.)"
13,p607n,2024,4,Calzado para adultos ( incluye zapatillas ),calzado para adultos (incluye zapatillas)
13,p607n,2024,5,Calzado para niños ( incluye zapatillas ),calzado para niños (incluye zapatillas)
13,p607n,2024,7,"Otros gastos ( confección, etc. )","otros gastos (confeccion, etc.)"
13,ticuest01,2016,2,Cuestionario en tablet,cuestionario en pda
15,estrato,2016,1,De 500 000 a más habitantes.,de 500 000 a más habitantes
15,estrato,2016,2,De 100 000 a 499 999 habitantes.,de 100 000 a 499 999 habitantes
15,estrato,2016,3,De 50 000 a 99 999 habitantes.,de 50 000 a 99 999 habitantes
15,estrato,2016,4,De 20 000 a 49 999 habitantes.,de 20 000 a 49 999 habitantes
15,estrato,2016,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
15,estrato,2016,6,De 500 a 1 999 habitantes.,de 500 a 1 999 habitantes
15,estrato,2017,1,De 500 000 a más habitantes.,de 500 000 a más habitantes
15,estrato,2017,2,De 100 000 a 499 999 habitantes.,de 100 000 a 499 999 habitantes
15,estrato,2017,3,De 50 000 a 99 999 habitantes.,de 50 000 a 99 999 habitantes
15,estrato,2017,4,De 20 000 a 49 999 habitantes.,de 20 000 a 49 999 habitantes
15,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
15,estrato,2017,6,De 500 a 1 999 habitantes.,de 500 a 1 999 habitantes
15,estrato,2018,1,De 500 000 a más habitantes.,de 500 000 a más habitantes
15,estrato,2018,2,De 100 000 a 499 999 habitantes.,de 100 000 a 499 999 habitantes
15,estrato,2018,3,De 50 000 a 99 999 habitantes.,de 50 000 a 99 999 habitantes
15,estrato,2018,4,De 20 000 a 49 999 habitantes.,de 20 000 a 49 999 habitantes
15,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
15,estrato,2018,6,De 500 a 1 999 habitantes.,de 500 a 1 999 habitantes
15,estrato,2019,1,De 500 000 a más habitantes.,de 500 000 a más habitantes
15,estrato,2019,2,De 100 000 a 499 999 habitantes.,de 100 000 a 499 999 habitantes
15,estrato,2019,3,De 50 000 a 99 999 habitantes.,de 50 000 a 99 999 habitantes
15,estrato,2019,4,De 20 000 a 49 999 habitantes.,de 20 000 a 49 999 habitantes
15,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
15,estrato,2019,6,De 500 a 1 999 habitantes.,de 500 a 1 999 habitantes
15,p609n,2016,4,"Donaciónes a instituciones : iglesia ( limosnas ), caritas, etc","donaciones a instituciones: iglesia(limosna), caritas, etc."
15,p609n,2016,5,"Remesas, donaciónes o regalos a familiares fuera del hogar","remesas, donaciones o regalos a miembros del hogar que están fuera de él"
15,p609n,2016,7,"Pago de seguro de vida y otros seguros (seguro facultativo, s.o.a.t.,etc)","pago de seguro de vida y otros seguros (seguro facultativo, s.o.a.t., etc.)"
15,p609n,2016,8,Remesas periódicas a otros miembros del hogar que no residan en la,remesas periódicas a otros familiares que no residan en la vivienda
15,p609n,2016,9,Otro,otros gastos
15,p609n,2017,4,"Donaciones a instituciones : iglesia ( limosnas ), caritas, etc","donaciones a instituciones: iglesia (limosna), cáritas, etc."
15,p609n,2017,5,"Remesas, donaciones o regalos a familiares fuera del hogar","remesas, donaciones o regalos a miembros del hogar que están fuera de él"
15,p609n,2017,7,"Pago de seguro de vida y otros seguros (seguro facultativo, s.o.a.t.,etc)","pago de seguro de vida y otros seguros (seguro facultativo, soat, etc.)"
15,p609n,2017,8,Remesas periódicas a otros miembros del hogar que no residan en la,remesas periódicas a otros familiares que no residan en la vivienda
15,p609n,2017,9,Otro,otros gastos
15,p609n,2018,4,"Donaciones a instituciones : iglesia ( limosnas ), caritas, etc","donaciones a instituciones: iglesia (limosna), cáritas, etc."
15,p609n,2018,5,"Remesas, donaciones o regalos a familiares fuera del hogar","remesas, donaciones o regalos a miembros del hogar que están fuera de él"
15,p609n,2018,7,"Pago de seguro de vida y otros seguros (seguro facultativo, s.o.a.t.,etc)","pago de seguro de vida y otros seguros (seguro facultativo, soat, etc.)"
15,p609n,2018,8,Remesas periódicas a otros miembros del hogar que no residan en la,remesas periódicas a otros familiares que no residan en la vivienda
15,p609n,2018,9,Otro,otros gastos
15,p609n,2019,4,"Donaciones a instituciones : iglesia ( limosnas ), caritas, etc","donaciones a instituciones: iglesia (limosna), cáritas, etc."
15,p609n,2019,5,"Remesas, donaciones o regalos a familiares fuera del hogar","remesas, donaciones o regalos a miembros del hogar que están fuera de él"
15,p609n,2019,7,"Pago de seguro de vida y otros seguros (seguro facultativo, s.o.a.t.,etc)","pago de seguro de vida y otros seguros (seguro facultativo, soat, etc.)"
15,p609n,2019,8,Remesas periódicas a otros miembros del hogar que no residan en la,remesas periódicas a otros familiares que no residan en la vivienda
15,p609n,2019,9,Otro,otros gastos
15,p609n,2024,7,Pago de seguro de vida y otros seguros,"pago de seguro de vida y otros seguros (seguro facultativo, soat, etc.)"
15,ticuest01,2016,2,Cuestionario en tablet,cuestionario en pda
16,estrato,2016,1,De 500 000 a más habitantes., de 500 000 a más habitantes
16,estrato,2016,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
16,estrato,2016,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
16,estrato,2016,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
16,estrato,2016,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
16,estrato,2016,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
16,estrato,2017,1,De 500 000 a más habitantes., de 500 000 a más habitantes
16,estrato,2017,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
16,estrato,2017,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
16,estrato,2017,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
16,estrato,2017,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
16,estrato,2017,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
16,estrato,2018,1,De 500 000 a más habitantes., de 500 000 a más habitantes
16,estrato,2018,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
16,estrato,2018,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
16,estrato,2018,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
16,estrato,2018,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
16,estrato,2018,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
16,estrato,2019,1,De 500 000 a más habitantes., de 500 000 a más habitantes
16,estrato,2019,2,De 100 000 a 499 999 habitantes., de 100 000 a 499 999 habitantes
16,estrato,2019,3,De 50 000 a 99 999 habitantes., de 50 000 a 99 999 habitantes
16,estrato,2019,4,De 20 000 a 49 999 habitantes., de 20 000 a 49 999 habitantes
16,estrato,2019,5,De 2 000 a 19 999 habitantes.,de 2 000 a 19 999 habitantes
16,estrato,2019,6,De 500 a 1 999 habitantes., de 500 a 1 999 habitantes
16,p610a1,2016,0,No marcado,pase
16,p610a1,2017,0,No marcado,pase
16,p610a1,2018,0,No marcado,pase
16,p610a1,2019,0,No marcado,pase
16,p610a1,2021,0,No marcado,pase
16,p610a1,2022,0,No marcado,pase
16,p610a1,2023,0,No marcado,pase
16,p610a1,2024,0,No marcado,pase
16,p610a2,2016,0,No marcado,pase
16,p610a2,2017,0,No marcado,pase
16,p610a2,2018,0,No marcado,pase
16,p610a2,2019,0,No marcado,pase
16,p610a2,2021,0,No marcado,pase
16,p610a2,2022,0,No marcado,pase
16,p610a2,2023,0,No marcado,pase
16,p610a2,2024,0,No marcado,pase
16,p610a3,2016,0,No marcado,pase
16,p610a3,2017,0,No marcado,pase
16,p610a3,2018,0,No marcado,pase
16,p610a3,2019,0,No marcado,pase
16,p610a3,2021,0,No marcado,pase
16,p610a3,2022,0,No marcado,pase
16,p610a3,2023,0,No marcado,pase
